SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
37002957,7.8,4.25,5.8,7.5,7.75,3.75,-1,-1,-1
37002958,9.0,5.75,6.6,7.0,6.5,4.75,-1,-1,-1
37002959,7.6,6.0,7.4,6.25,7.0,4.25,-1,-1,-1
37002960,8.2,6.75,3.6,-1,-1,-1,2.5,7.5,8.75
37002961,8.6,7.25,6.8,5.5,7.0,5.75,-1,-1,-1
37002962,6.4,7.25,7.2,-1,-1,-1,4.0,6.5,8.75
37002963,5.6,3.75,3.4,-1,-1,-1,2.5,6.5,7.0
37002964,7.2,6.75,7.0,-1,-1,-1,4.25,6.25,8.5
37002965,6.8,7.0,7.2,-1,-1,-1,4.5,6.5,8.5
37002966,7.2,6.25,6.4,-1,-1,-1,5.5,7.5,9.75
37002967,5.4,6.0,8.0,-1,-1,-1,3.5,6.25,8.5
37002968,7.0,5.25,9.2,6.5,6.0,3.5,-1,-1,-1
37002969,7.0,5.5,8.0,7.5,5.25,5.5,-1,-1,-1
37002970,7.8,7.0,8.8,-1,-1,-1,4.25,6.25,8.25
37002971,5.4,6.25,7.6,-1,-1,-1,3.0,7.0,8.75
37002972,7.8,7.5,6.2,-1,-1,-1,3.75,7.5,7.5
37002973,6.2,6.0,5.4,-1,-1,-1,3.25,5.25,7.25
37002974,7.2,7.25,6.8,-1,-1,-1,3.75,6.25,8.75
37002975,5.8,7.0,5.4,6.75,4.25,4.5,-1,-1,-1
37002976,7.6,6.25,7.4,-1,-1,-1,5.5,7.25,8.0
37002977,7.0,7.25,6.8,-1,-1,-1,6.0,7.75,9.5
37002978,6.0,6.75,6.2,-1,-1,-1,7.5,8.75,8.75
37002979,8.4,6.0,6.8,6.75,7.75,6.5,-1,-1,-1
37002980,6.4,6.75,4.2,-1,-1,-1,3.25,5.75,8.0
37002981,7.0,6.75,6.4,-1,-1,-1,3.75,6.5,8.5
37002982,8.2,7.5,7.0,-1,-1,-1,7.25,8.75,9.0
37002983,8.2,7.25,8.4,8.0,5.25,4.75,-1,-1,-1
37002984,6.8,6.0,7.0,-1,-1,-1,4.25,6.75,9.25
37002985,8.0,7.25,8.2,6.75,6.75,4.5,-1,-1,-1
37002986,7.2,5.5,7.0,-1,-1,-1,4.5,7.0,8.0
37002987,5.0,5.5,3.8,-1,-1,-1,6.25,7.0,8.25
37002988,7.6,6.25,8.2,-1,-1,-1,4.75,8.25,8.75
37002989,8.4,5.5,7.8,6.0,7.0,3.5,-1,-1,-1
37002990,7.2,6.25,5.6,-1,-1,-1,4.0,7.5,9.5
37002991,7.0,7.5,6.6,-1,-1,-1,5.0,7.0,8.5
37002992,7.0,6.0,8.4,-1,-1,-1,5.5,7.75,8.5
37002993,8.2,5.25,7.6,6.25,5.5,4.25,-1,-1,-1
37002994,8.4,6.5,8.0,5.0,9.25,3.75,-1,-1,-1
37002995,7.2,7.5,7.8,-1,-1,-1,4.25,7.25,9.25
37002996,6.2,8.25,6.8,-1,-1,-1,4.0,7.75,8.75
37002997,7.6,5.75,6.8,7.0,7.5,4.25,-1,-1,-1
37002998,6.8,5.25,5.0,5.25,3.75,4.75,-1,-1,-1
37002999,8.4,7.5,6.6,-1,-1,-1,7.25,7.25,9.25
37003000,6.4,7.0,7.4,-1,-1,-1,8.5,8.25,10.0
37003001,5.0,6.25,4.2,-1,-1,-1,4.5,8.25,8.5
37003002,7.4,5.0,7.2,-1,-1,-1,3.75,7.5,9.25
37003003,7.2,5.0,5.4,-1,-1,-1,2.0,6.5,6.75
37003004,7.0,6.5,6.2,-1,-1,-1,5.75,8.0,9.25
37003005,8.0,4.75,7.2,5.75,5.25,4.25,-1,-1,-1
37003006,6.6,2.5,4.8,-1,-1,-1,2.0,5.0,7.0
37003007,8.8,6.75,8.4,-1,-1,-1,3.5,7.0,8.25
37003008,8.2,5.75,6.4,5.0,5.75,8.0,-1,-1,-1
37003009,7.2,5.0,7.0,5.25,6.25,6.0,-1,-1,-1
37003010,6.6,4.75,3.4,-1,-1,-1,4.5,7.0,9.0
37003011,7.2,5.25,4.6,-1,-1,-1,5.25,8.0,9.75
