SBD,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,Lich Su,Đia Ly,GDCD
61000032,7.4,6.0,8.4,8.25,4.5,5.5,-1,-1,-1
61000033,7.2,6.0,8.2,5.25,7.75,6.5,-1,-1,-1
61000034,6.2,6.5,6.0,-1,-1,-1,4.0,6.75,8.75
61000035,7.2,7.25,4.8,6.5,8.25,6.0,-1,-1,-1
61000036,5.2,5.5,4.0,-1,-1,-1,3.75,5.0,6.5
61000037,8.6,7.0,4.4,7.5,8.5,4.0,-1,-1,-1
61000038,8.2,7.75,7.6,6.25,3.75,4.5,-1,-1,-1
61000039,6.2,6.25,6.8,4.5,2.75,4.25,-1,-1,-1
61000040,5.8,6.5,3.2,-1,-1,-1,6.25,6.5,9.75
61000041,7.8,7.0,7.4,5.5,7.5,6.5,-1,-1,-1
61000042,4.8,4.5,2.8,-1,-1,-1,3.25,6.0,7.0
61000043,6.0,8.5,7.0,-1,-1,-1,7.25,8.0,9.5
61000044,7.2,5.75,5.2,4.0,6.0,6.0,-1,-1,-1
61000045,6.0,7.75,7.0,-1,-1,-1,6.5,8.25,9.75
