SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
09000247,8.8,4.75,8.0,8.25,7.25,5.75,-1,-1,-1,7.08,-1
09000248,5.8,5.75,6.2,5.0,4.5,4.5,-1,-1,-1,4.67,-1
09000249,9.0,8.5,9.4,-1,-1,-1,6.25,9.0,7.5,-1,7.58
09000250,7.4,7.5,6.0,4.25,6.0,7.75,-1,-1,-1,6.0,-1
09000251,8.0,9.0,7.4,-1,-1,-1,6.5,8.5,8.5,-1,7.83
09000252,5.6,8.0,8.6,-1,-1,-1,8.75,9.5,9.0,-1,9.08
09000253,5.4,6.5,8.2,-1,-1,-1,3.5,6.75,8.25,-1,6.17
09000254,9.2,7.5,9.2,-1,-1,-1,7.25,8.5,7.0,-1,7.58
09000255,6.4,5.25,7.0,3.5,3.25,5.25,-1,-1,-1,4.0,-1
09000256,6.0,7.75,5.8,-1,-1,-1,4.25,6.5,7.25,-1,6.0
09000257,7.8,5.75,5.6,6.25,7.0,6.0,-1,-1,-1,6.42,-1
09000258,7.8,7.5,7.2,7.0,3.5,4.25,-1,-1,-1,4.92,-1
09000259,5.6,7.75,6.4,-1,-1,-1,4.5,7.5,7.75,-1,6.58
09000260,7.8,7.25,7.4,3.25,8.5,8.75,-1,-1,-1,6.83,-1
09000261,8.8,7.5,5.0,4.0,9.75,9.25,-1,-1,-1,7.67,-1
09000262,8.0,6.25,5.4,5.0,8.0,8.5,-1,-1,-1,7.17,-1
09000263,6.6,6.5,8.6,6.25,4.0,4.25,-1,-1,-1,4.83,-1
09000264,4.0,8.0,7.6,-1,-1,-1,8.5,9.5,8.25,-1,8.75
09000265,7.2,6.75,5.6,7.25,6.75,4.75,-1,-1,-1,6.25,-1
09000266,6.4,7.5,8.2,-1,-1,-1,5.5,4.5,7.5,-1,5.83
09000267,8.6,4.75,4.8,6.0,9.75,9.5,-1,-1,-1,8.42,-1
09000268,8.0,6.25,9.4,7.25,4.75,6.0,-1,-1,-1,6.0,-1
09000269,8.4,7.0,6.4,8.25,7.25,5.25,-1,-1,-1,6.92,-1
09000270,8.8,4.5,3.2,8.25,9.0,6.75,-1,-1,-1,8.0,-1
09000271,7.6,8.0,7.8,-1,-1,-1,5.25,7.5,8.5,-1,7.08
09000272,8.6,8.0,5.8,7.75,-1,9.25,-1,-1,-1,9.0,-1
09000273,8.6,5.75,4.4,5.75,6.5,5.0,-1,-1,-1,5.75,-1
09000274,8.0,6.5,7.0,7.25,7.75,7.25,-1,-1,-1,7.42,-1
09000275,7.4,4.25,4.8,4.0,3.25,4.5,-1,-1,-1,3.92,-1
09000276,9.2,5.25,5.2,4.25,9.5,9.0,-1,-1,-1,7.58,-1
09000277,8.6,8.0,9.6,-1,-1,-1,5.75,8.25,8.75,-1,7.58
09000278,8.4,5.25,5.0,7.75,5.0,6.5,-1,-1,-1,6.42,-1
09000279,6.8,6.25,5.0,6.5,6.75,5.25,-1,-1,-1,6.17,-1
09000280,4.2,8.25,6.6,-1,-1,-1,9.25,-1,7.5,-1,8.92
09000281,9.2,4.5,9.4,9.5,5.25,3.75,-1,-1,-1,6.17,-1
09000282,8.2,7.25,9.2,-1,-1,-1,4.75,6.75,9.0,-1,6.83
09000283,7.4,7.25,7.4,7.25,4.0,3.25,-1,-1,-1,4.83,-1
09000284,6.6,6.5,2.6,2.75,7.75,7.75,-1,-1,-1,6.08,-1
09000285,6.8,8.5,8.4,-1,-1,-1,5.5,8.0,6.75,-1,6.75
09000286,8.8,7.0,8.8,-1,-1,-1,5.25,9.0,8.0,-1,7.42
09000287,6.4,7.0,6.8,4.0,4.5,3.75,-1,-1,-1,4.08,-1
09000288,8.2,7.0,6.0,5.75,8.25,8.25,-1,-1,-1,7.42,-1
09000289,5.6,8.25,6.4,-1,-1,-1,3.5,6.25,6.5,-1,5.42
09000290,6.4,7.0,3.6,4.5,6.0,6.25,-1,-1,-1,5.58,-1
09000291,6.8,8.5,4.8,-1,-1,-1,5.75,6.75,9.25,-1,7.25
09000292,6.4,7.5,5.2,3.5,5.0,5.75,-1,-1,-1,4.75,-1
09000293,8.8,5.75,5.6,9.5,8.75,5.25,-1,-1,-1,7.83,-1
09000294,9.0,6.0,5.8,4.25,9.75,9.5,-1,-1,-1,7.83,-1
09000295,4.4,8.0,4.2,-1,-1,-1,9.25,-1,8.25,-1,9.17
09000296,6.2,8.25,4.6,-1,-1,-1,9.0,9.25,9.25,-1,9.17
09000297,7.6,6.75,6.0,3.25,5.75,6.5,-1,-1,-1,5.17,-1
09000298,7.6,7.0,5.6,-1,-1,-1,5.0,6.0,8.25,-1,6.42
09000299,5.4,9.0,6.8,-1,-1,-1,8.25,9.5,9.5,-1,9.08
09000300,8.2,9.0,9.2,-1,-1,-1,5.5,7.5,9.0,-1,7.33
09000301,3.8,8.25,6.0,-1,-1,-1,9.0,9.5,9.75,-1,9.42
09000302,4.0,7.0,5.8,-1,-1,-1,5.5,6.5,6.25,-1,6.08
09000303,4.4,5.25,8.0,-1,-1,-1,7.0,9.25,8.0,-1,8.08
09000304,3.4,7.75,4.4,-1,-1,-1,3.5,7.75,7.75,-1,6.33
09000305,5.0,8.25,5.8,-1,-1,-1,9.0,9.75,8.5,-1,9.08
09000306,7.6,4.5,8.2,8.0,4.75,3.5,-1,-1,-1,5.42,-1
