SBD,Toán,Ngữ Văn,Ngoại Ngữ,Vật Lý,Hóa Học,Sinh Học,Lịch Sử,Địa Lý,GDCD,KHTN,KHXH
52004863,6.0,4.75,5.2,6.5,5.25,4.75,-1,-1,-1,5.5,-1
52004864,4.2,4.0,4.2,-1,-1,-1,4.25,7.0,8.0,-1,6.42
52004865,6.8,4.75,3.4,4.25,7.75,5.0,-1,-1,-1,5.67,-1
52004866,5.2,4.0,-1,-1,-1,-1,4.75,7.75,-1,-1,-1
52004867,6.4,6.5,4.6,-1,-1,-1,8.0,7.75,8.75,-1,8.17
52004868,4.8,5.0,-1,3.25,3.5,4.0,5.5,7.5,-1,3.58,-1
52004869,5.0,4.0,-1,-1,-1,-1,5.0,5.5,-1,-1,-1
52004870,3.8,5.25,3.8,-1,-1,-1,7.25,7.25,8.25,-1,7.58
52004871,4.0,4.25,3.2,-1,-1,-1,3.5,5.25,7.25,-1,5.33
52004872,3.0,2.75,-1,-1,-1,-1,5.25,4.75,-1,-1,-1
52004873,5.8,5.5,4.4,-1,-1,-1,5.5,7.0,8.75,-1,7.08
52004874,5.8,5.75,5.8,5.5,3.25,3.75,-1,-1,-1,4.17,-1
52004875,4.8,6.25,6.2,-1,-1,-1,4.25,4.5,8.0,-1,5.58
52004876,3.0,2.0,-1,-1,-1,-1,3.5,5.75,-1,-1,-1
52004877,5.2,3.75,3.6,4.5,6.25,4.0,-1,-1,-1,4.92,-1
52004878,5.8,4.25,3.4,5.25,5.75,5.25,-1,-1,-1,5.42,-1
52004879,5.6,6.75,3.0,-1,-1,-1,4.75,5.25,9.5,-1,6.5
52004880,3.0,2.75,-1,-1,-1,-1,2.75,5.0,-1,-1,-1
52004881,6.4,2.25,2.8,-1,-1,-1,5.25,7.25,8.75,-1,7.08
52004882,3.6,4.5,4.8,-1,-1,-1,3.5,6.5,7.0,-1,5.67
52004883,3.2,3.25,-1,-1,-1,-1,3.0,5.75,-1,-1,-1
52004884,3.8,2.75,3.0,-1,-1,-1,5.25,5.5,7.75,-1,6.17
52004885,5.6,5.5,4.8,5.25,5.0,4.25,-1,-1,-1,4.83,-1
52004886,2.4,3.5,-1,-1,-1,-1,3.0,4.25,-1,-1,-1
52004887,5.8,6.0,3.6,4.25,5.75,4.5,-1,-1,-1,4.83,-1
52004888,6.4,4.25,3.2,6.25,5.5,4.5,-1,-1,-1,5.42,-1
52004889,6.6,7.75,6.4,7.5,7.25,4.25,-1,-1,-1,6.33,-1
52004890,8.0,5.5,7.2,6.25,3.75,3.75,-1,-1,-1,4.58,-1
52004891,4.6,3.75,-1,-1,-1,-1,6.25,5.0,-1,-1,-1
52004892,4.4,3.5,2.0,4.75,5.25,3.25,-1,-1,-1,4.42,-1
52004893,7.6,4.25,5.8,8.25,9.25,4.5,-1,-1,-1,7.33,-1
52004894,5.6,4.75,-1,-1,-1,-1,4.0,8.0,-1,-1,-1
52004895,2.2,3.0,-1,-1,-1,-1,2.5,5.0,-1,-1,-1
52004896,6.0,5.5,4.6,4.5,5.5,4.0,-1,-1,-1,4.67,-1
52004897,5.8,4.75,4.6,-1,-1,-1,4.5,7.75,8.5,-1,6.92
52004898,5.6,5.25,4.0,-1,-1,-1,4.25,6.75,8.5,-1,6.5
52004899,4.6,3.75,4.2,-1,-1,-1,4.5,4.75,7.0,-1,5.42
52004900,5.4,5.0,4.0,-1,-1,-1,4.5,7.75,8.5,-1,6.92
52004901,6.6,5.0,3.6,5.25,5.5,4.75,-1,-1,-1,5.17,-1
52004902,7.8,6.0,5.8,6.75,7.0,5.0,-1,-1,-1,6.25,-1
52004903,4.4,2.0,4.6,-1,-1,-1,4.0,6.25,7.25,-1,5.83
52004904,4.4,2.0,-1,-1,-1,-1,2.75,4.0,-1,-1,-1
